314,253
315,251
316,250
317,248
318,251
319,247
320,251
321,250
322,249
323,250
324,253
325,251
326,251
327,253
328,254
329,250
330,254
331,249
332,250
333,249
334,251
335,255
336,254
337,252
338,255
339,249
340,252
341,248
342,250
343,250
344,249
345,248
346,254
347,253
348,253
349,252
350,251
351,251
352,249
353,251
354,250
355,252
356,254
357,251
358,252
359,251
360,249
361,255
362,252
363,251
364,249
365,250
366,250
367,255
368,247
369,251
370,252
371,252
372,250
373,253
374,255
375,249
376,250
377,251
378,251
379,253
380,254
381,250
382,249
383,252
384,247
385,246
386,252
387,250
388,253
389,249
390,253
391,250
392,253
393,247
394,251
395,253
396,251
397,252
398,249
399,249
400,255
401,251
402,250
403,248
404,252
405,249
406,250
407,252
408,253
409,251
410,251
411,253
412,247
413,254
414,252
415,251
416,250
417,251
418,249
419,251
420,250
421,253
422,249
423,253
424,250
425,253
426,251
427,252
428,250
429,248
430,252
431,254
432,251
433,250
434,250
435,249
436,251
437,253
438,247
439,252
440,252
441,250
442,252
443,250
444,249
445,250
446,248
447,254
448,247
449,251
450,253
451,253
452,249
453,252
454,249
455,253
456,254
457,247
458,252
459,250
460,251
461,250
462,246
463,253
464,251
465,246
466,251
467,252
468,251
469,246
470,250
471,250
472,249
473,248
474,250
475,252
476,248
477,251
478,252
479,247
480,247
481,251
482,248
483,253
484,250
485,249
486,252
487,252
488,253
489,252
490,252
491,250
492,249
493,252
494,250
495,249
496,248
497,252
498,251
499,251
500,252
501,250
502,248
503,252
504,254
505,250
506,253
507,251
508,251
509,250
510,250
511,250
512,249
513,252
514,249
515,249
516,255
517,254
518,251
519,254
520,245
521,251
522,247
523,251
524,248
525,253
526,246
527,249
528,253
529,249
530,254
531,253
532,255
533,249
534,253
535,252
536,253
537,249
538,249
539,253
540,250
541,252
542,251
543,249
544,251
545,250
546,253
547,253
548,255
549,248
550,250
551,248
552,250
553,252
554,252
555,250
556,251
557,252
558,250
559,251
560,249
561,249
562,252
563,246
564,254
565,248
566,251
567,252
568,251
569,251
570,251
571,255
572,251
573,251
574,253
575,251
576,255
577,254
578,253
579,253
580,250
581,251
582,249
583,247
584,249
585,251
586,249
587,253
588,246
589,252
590,249
591,250
592,249
593,250
594,252
595,249
596,251
597,249
598,251
599,250
600,251
601,249
602,251
603,249
604,251
605,254
606,249
607,249
608,251
609,254
610,251
611,252
612,248
613,249
614,249
615,253
616,252
617,254
618,250
619,252
620,253
621,250
622,253
623,255
624,251
625,250
626,249
627,252
628,253
629,252
630,247
631,250
632,251
633,252
634,251
635,253
636,249
637,253
638,255
639,251
640,250
641,248
642,250
643,250
644,252
645,249
646,251
647,253
648,252
649,250
650,249
651,250
652,249
653,250
654,247
655,252
656,252
657,253
658,253
659,249
660,251
661,251
662,249
663,247
664,252
665,250
666,250
667,251
668,244
669,252
670,253
671,253
672,249
673,250
674,251
675,250
676,251
677,249
678,253
679,250
680,248
681,249
682,250
683,252
684,251
685,253
686,248
687,254
688,253
689,251
690,251
691,252
692,250
693,252
694,254
695,250
696,251
697,253
698,251
699,254
700,252
701,247
702,252
703,253
704,251
705,250
706,249
707,251
708,251
709,247
710,252
711,250
712,249
713,250
714,249
715,254
716,250
717,248
718,253
719,251
720,253
721,253
722,248
723,254
724,250
725,248
726,250
727,253
728,254
729,251
730,250
731,251
732,254
733,254
734,249
735,252
736,250
737,255
738,252
739,251
740,251
741,252
742,250
743,252
744,250
745,249
746,250
747,251
748,253
749,255
750,254
751,253
752,253
753,253
754,249
755,251
756,251
757,254
758,248
759,249
760,251
761,251
762,247
763,250
764,248
765,248
766,253
767,250
768,249
769,251
770,252
771,252
772,253
773,252
774,251
775,253
776,253
777,252
778,252
779,252
780,251
781,255
782,251
783,252
784,247
785,251
786,253
787,252
788,250
789,253
790,253
791,252
792,254
793,252
794,252
795,252
796,255
797,251
798,250
799,250
800,251
801,251
802,251
803,248
804,250
805,251
806,253
807,249
808,252
809,251
810,249
811,248
812,253
813,250
814,252
815,252
816,252
817,255
818,253
819,250
820,252
821,250
822,248
823,250
824,252
825,249
826,253
827,252
828,252
829,252
830,251
831,250
832,253
833,248
834,249
835,249
836,254
837,251
838,250
839,251
840,248
841,255
842,249
843,249
844,251
845,252
846,252
847,252
848,253
849,252
850,250
851,250
852,251
853,251
854,247
855,246
856,243
857,253
858,249
859,249
860,248
861,252
862,253
863,249
864,250
865,254
866,248
867,254
868,250
869,253
870,251
871,249
872,245
873,255
874,252
875,250
876,249
877,252
878,252
879,252
880,251
881,249
882,251
883,249
884,252
885,252
886,249
887,250
888,252
889,253
890,248
891,250
892,250
893,253
894,253
895,247
896,254
897,253
898,250
899,250
900,252
901,252
902,251
903,253
904,251
905,252
906,246
907,250
908,249
909,252
910,251
911,253
912,251
913,253
914,254
915,249
916,253
917,250
918,252
919,252
920,254
921,251
922,249
923,250
924,249
925,246
926,252
927,253
928,254
929,252
930,250
931,247
932,251
933,252
934,252
935,252
936,252
937,250
938,251
939,247
940,253
941,248
942,250
943,253
944,248
945,254
946,251
947,254
948,251
949,253
950,251
951,251
952,249
953,253
954,251
955,247
956,247
957,251
958,250
959,252
960,249
961,253
962,244
963,250
964,250
965,250
966,248
967,250
968,251
969,250
970,251
971,250
972,251
973,250
974,251
975,251
976,252
977,251
978,250
979,252
980,251
981,251
982,250
983,253
984,248
985,253
986,251
987,250
988,247
989,254
990,254
991,252
992,246
993,252
994,252
995,249
996,252
997,250
998,251
999,246
1000,253
1001,250
1002,253
1003,251
1004,252
1005,253
1006,254
1007,251
1008,254
1009,250
1010,246
1011,251
1012,249
1013,250
1014,248
1015,249
1016,252
1017,250
1018,251
1019,251
1020,249
1021,247
1022,251
1023,255
1024,251
1025,251
1026,250
1027,252
1028,250
1029,254
1030,251
1031,246
1032,252
1033,251
1034,251
1035,248
1036,253
1037,251
1038,251
1039,254
1040,252
1041,249
1042,251
1043,251
1044,253
1045,247
1046,250
1047,251
1048,248
1049,251
1050,252
1051,250
1052,248
1053,253
1054,249
1055,253
1056,249
1057,255
1058,251
1059,251
1060,246
1061,248
1062,254
1063,250
1064,254
1065,252
1066,251
1067,253
1068,249
1069,252
1070,254
1071,251
1072,250
1073,249
1074,254
1075,250
1076,251
1077,246
1078,251
1079,253
1080,253
1081,250
1082,251
1083,249
1084,253
1085,253
1086,250
1087,252
1088,250
1089,250
1090,252
1091,250
1092,248
1093,250
1094,249
1095,250
1096,252
1097,250
1098,251
1099,252
1100,254
1101,252
1102,252
1103,251
1104,250
1105,251
1106,250
1107,252
1108,251
1109,252
1110,253
1111,252
1112,250
1113,251
1114,249
1115,253
1116,251
1117,249
1118,252
1119,252
1120,251
1121,249
1122,249
1123,254
1124,252
1125,251
1126,255
1127,251
1128,250
1129,253
1130,253
1131,248
1132,251
1133,251
1134,251
1135,252
1136,247
1137,254
1138,248
1139,251
1140,252
1141,246
1142,255
1143,247
1144,253
1145,251
1146,248
1147,247
1148,252
1149,250
1150,251
1151,251
1152,254
1153,250
1154,255
1155,246
1156,250
1157,250
1158,252
1159,249
1160,247
1161,250
1162,254
1163,254
1164,251
1165,253
1166,248
1167,250
1168,251
1169,248
1170,250
1171,251
1172,255
1173,252
1174,250
1175,251
1176,250
1177,248
1178,253
1179,251
1180,250
1181,252
1182,251
1183,254
1184,253
1185,255
1186,254
1187,253
1188,248
1189,250
1190,254
1191,254
1192,250
1193,250
1194,252
1195,252
1196,248
1197,248
1198,253
1199,250
1200,252
1201,249
1202,249
1203,251
1204,251
1205,248
1206,252
1207,251
1208,253
1209,248
1210,247
1211,253
1212,249
1213,251
1214,246
1215,253
1216,250
1217,249
1218,249
1219,251
1220,248
1221,253
1222,254
1223,253
1224,253
1225,252
1226,253
1227,250
1228,254
1229,247
1230,251
1231,253
1232,248
1233,248
1234,250
1235,249
1236,249
1237,250
1238,250
1239,248
1240,252
1241,248
1242,247
1243,254
1244,254
1245,252
1246,251
1247,251
1248,254
1249,249
1250,251
1251,250
1252,253
1253,251
1254,248
1255,253
1256,253
1257,252
1258,253
1259,251
1260,249
1261,247
1262,253
1263,249
1264,253
1265,249
1266,252
1267,251
1268,253
1269,251
1270,252
1271,247
1272,254
1273,248
1274,250
1275,250
1276,249
1277,248
1278,249
1279,252
1280,252
1281,253
1282,251
1283,254
1284,251
1285,250
1286,252
1287,253
1288,250
1289,249
1290,249
1291,252
1292,254
1293,249
1294,251
1295,251
1296,251
1297,251
1298,254
1299,250
1300,250
1301,251
1302,250
1303,248
1304,249
1305,253
1306,250
1307,252
1308,248
1309,249
1310,251
1311,250
1312,250
1313,251
1314,250
1315,251
1316,248
1317,249
1318,248
1319,249
1320,251
1321,251
1322,250
1323,251
1324,249
1325,252
1326,249
1327,249
1328,251
1329,250
1330,246
1331,254
1332,249
1333,252
1334,252
1335,247
1336,249
1337,249
1338,249
1339,252
1340,252
1341,250
1342,253
1343,250
1344,251
1345,252
1346,246
1347,249
1348,250
1349,250
1350,251
1351,250
1352,252
1353,248
1354,251
1355,252
1356,252
1357,252
1358,250
1359,249
1360,253
1361,251
1362,250
1363,251
1364,248
1365,252
1366,248
1367,249
1368,255
1369,249
1370,251
1371,249
1372,251
1373,251
1374,251
1375,251
1376,245
1377,250
1378,250
1379,252
1380,252
1381,253
1382,250
1383,252
1384,249
1385,249
1386,250
1387,251
1388,252
1389,250
1390,252
1391,254
1392,248
1393,252
1394,254
1395,249
1396,250
1397,250
1398,253
1399,251
1400,250
1401,244
1402,253
1403,251
1404,252
1405,251
1406,253
1407,248
1408,253
1409,248
1410,251
1411,251
1412,250
1413,248
1414,251
1415,252
1416,253
1417,248
1418,249
1419,252
1420,251
1421,250
1422,248
1423,249
1424,252
1425,253
1426,250
1427,251
1428,251
1429,250
1430,253
1431,250
1432,250
1433,252
1434,249
1435,251
1436,252
1437,247
1438,249
1439,251
1440,252
1441,250
1442,252
1443,252
1444,250
1445,251
1446,253
1447,251
1448,253
1449,246
1450,249
1451,254
1452,251
1453,252
1454,253
1455,249
1456,248
1457,250
1458,252
1459,248
1460,250
1461,253
1462,252
1463,250
1464,254
1465,248
1466,252
1467,252
1468,252
1469,252
1470,250
1471,251
1472,251
1473,252
1474,253
1475,249
1476,245
1477,249
1478,249
1479,250
1480,248
1481,252
1482,254
1483,255
1484,252
1485,252
1486,247
1487,250
1488,249
1489,247
1490,250
1491,249
1492,246
1493,252
1494,247
1495,251
1496,248
1497,254
1498,250
1499,249
1500,252
1501,251
1502,253
1503,250
1504,251
1505,251
1506,248
1507,246
1508,247
1509,252
1510,250
1511,251
1512,251
1513,251
1514,253
1515,250
1516,253
1517,250
1518,252
1519,253
1520,253
1521,254
1522,255
1523,252
1524,253
1525,250
1526,249
1527,251
1528,255
1529,249
1530,250
1531,250
1532,253
1533,251
1534,253
1535,252
1536,249
1537,254
1538,249
1539,254
1540,251
1541,250
1542,249
1543,254
1544,254
1545,248
1546,248
1547,250
1548,249
1549,250
1550,254
1551,249
1552,250
1553,254
1554,253
1555,250
1556,252
1557,249
1558,252
1559,254
1560,250
1561,250
1562,250
1563,251
1564,253
1565,250
1566,250
1567,247
1568,254
1569,252
1570,251
1571,250
1572,252
1573,252
1574,252
1575,251
1576,248
1577,252
1578,252
1579,252
1580,246
1581,254
1582,253
1583,251
1584,252
1585,246
1586,253
1587,253
1588,250
1589,253
1590,245
1591,251
1592,253
1593,254
1594,254
1595,254
1596,252
1597,252
1598,251
1599,250
1600,250
1601,250
1602,253
1603,250
1604,251
1605,247
1606,250
1607,251
1608,252
1609,251
1610,248
1611,253
1612,252
1613,252
1614,253
1615,252
1616,251
1617,251
1618,247
1619,252
1620,250
1621,248
1622,252
1623,248
1624,251
1625,251
1626,250
1627,247
1628,248
1629,252
1630,250
1631,255
1632,251
1633,251
1634,251
1635,251
1636,249
1637,249
1638,251
1639,252
1640,250
1641,252
1642,248
1643,251
1644,250
1645,251
1646,252
1647,251
1648,254
1649,251
1650,247
1651,252
1652,250
1653,251
1654,249
1655,250
1656,247
1657,251
1658,251
1659,254
1660,252
1661,251
1662,253
1663,251
1664,252
1665,251
1666,250
1667,251
1668,249
1669,245
1670,250
1671,250
1672,248
1673,247
1674,248
1675,251
1676,254
1677,252
1678,252
1679,254
1680,251
1681,251
1682,251
1683,251
1684,253
1685,252
1686,251
1687,249
1688,255
1689,254
1690,252
1691,255
1692,249
1693,246
1694,248
1695,250
1696,250
1697,252
1698,249
1699,252
1700,247
1701,251
1702,253
1703,250
1704,251
1705,251
1706,254
1707,251
1708,251
1709,248
1710,252
1711,250
1712,251
1713,253
1714,253
1715,249
1716,251
1717,251
1718,254
1719,252
1720,248
1721,249
1722,247
1723,249
1724,252
1725,248
1726,250
1727,253
1728,249
1729,252
1730,255
1731,254
1732,248
1733,255
1734,250
1735,248
1736,251
1737,254
1738,254
1739,249
1740,251
1741,251
1742,254
1743,255
1744,252
1745,251
1746,247
1747,250
1748,254
1749,249
1750,251
1751,253
1752,252
1753,250
1754,250
1755,251
1756,248
1757,250
1758,248
1759,252
1760,252
1761,251
1762,248
1763,251
1764,242
1765,252
1766,250
1767,249
1768,251
1769,251
1770,251
1771,248
1772,250
1773,251
1774,254
1775,248
1776,249
1777,249
1778,253
1779,253
1780,251
1781,249
1782,253
1783,251
1784,250
1785,252
1786,253
1787,249
1788,252
1789,251
1790,250
1791,248
1792,252
1793,255
1794,254
1795,250
1796,248
1797,250
1798,252
1799,251
1800,251
1801,250
1802,253
1803,250
1804,248
1805,249
1806,248
1807,251
1808,254
1809,253
1810,248
1811,246
1812,250
1813,253
1814,256
1815,249
1816,250
1817,251
1818,246
1819,251
1820,252
1821,253
1822,250
1823,252
1824,250
1825,252
1826,249
1827,250
1828,249
1829,250
1830,247
1831,251
1832,251
1833,251
1834,249
1835,253
1836,248
1837,252
1838,254
1839,248
1840,251
1841,251
1842,253
1843,247
1844,254
1845,250
1846,249
1847,251
1848,251
1849,250
1850,253
1851,252
1852,251
1853,250
1854,245
1855,253
1856,246
1857,250
1858,254
1859,252
1860,248
1861,251
1862,250
1863,253
1864,250
1865,251
1866,252
1867,255
1868,248
1869,254
1870,249
1871,254
1872,253
1873,250
1874,252
1875,251
1876,252
1877,251
1878,250
1879,248
1880,251
1881,251
1882,252
1883,252
1884,250
1885,254
1886,252
1887,254
1888,248
1889,250
1890,247
1891,254
1892,250
1893,250
1894,250
1895,252
1896,249
1897,250
1898,253
1899,251
1900,254
1901,252
1902,253
1903,251
1904,249
1905,250
1906,249
1907,248
1908,248
1909,251
1910,250
1911,250
1912,254
1913,254
1914,254
1915,250
1916,253
1917,247
1918,254
1919,249
1920,252
1921,253
1922,252
1923,253
1924,255
1925,253
1926,252
1927,255
1928,251
1929,252
1930,250
1931,252
1932,247
1933,253
1934,250
1935,250
1936,251
1937,247
1938,253
1939,254
1940,251
1941,248
1942,251
1943,253
1944,250
1945,251
1946,252
1947,254
1948,252
1949,248
1950,248
1951,251
1952,252
1953,253
1954,252
1955,250
1956,249
1957,249
1958,254
1959,246
1960,254
1961,250
1962,252
1963,248
1964,251
1965,253
1966,254
1967,250
1968,253
1969,251
1970,252
1971,248
1972,253
1973,252
1974,247
1975,252
1976,253
1977,245
1978,251
1979,252
1980,250
1981,251
1982,254
1983,248
1984,251
1985,250
1986,250
1987,252
1988,249
1989,251
1990,250
1991,249
1992,249
1993,248
1994,251
1995,249
1996,250
1997,252
1998,249
1999,252
2000,252
2001,252
2002,252
2003,252
2004,249
2005,248
2006,250
2007,249
2008,255
2009,248
2010,251
2011,251
2012,250
2013,249
2014,255
2015,252
2016,251
2017,253
2018,249
2019,252
2020,250
2021,251
2022,248
2023,252
2024,251
2025,251
2026,251
2027,249
2028,247
2029,247
2030,255
2031,252
2032,251
2033,253
2034,248
2035,252
2036,252
2037,244
2038,250
2039,248
2040,252
2041,251
2042,252
2043,251
2044,248
2045,253
2046,250
2047,248
2048,251
2049,254
2050,254
2051,252
2052,250
2053,253
2054,253
2055,249
2056,252
2057,246
2058,249
2059,253
2060,248
2061,247
2062,252
2063,249
2064,250
2065,254
2066,250
2067,252
2068,254
2069,248
2070,253
2071,247
2072,253
2073,250
2074,253
2075,246
2076,254
2077,253
2078,249
2079,252
2080,250
2081,249
2082,254
2083,251
2084,249
2085,252
2086,251
2087,250
2088,252
2089,247
2090,251
2091,252
2092,251
2093,251
2094,249
2095,255
2096,247
2097,255
2098,253
2099,251
2100,250
2101,250
2102,246
2103,249
2104,247
2105,250
2106,251
2107,251
2108,249
2109,251
2110,252
2111,251
2112,249
2113,252
2114,248
2115,252
2116,249
2117,251
2118,252
2119,252
2120,248
2121,250
2122,249
2123,253
2124,248
2125,251
2126,254
2127,251
2128,252
2129,252
2130,252
2131,250
2132,250
2133,251
2134,250
2135,250
2136,254
2137,251
2138,250
2139,249
2140,251
2141,250
2142,247
2143,248
2144,252
2145,252
2146,252
2147,254
2148,252
2149,252
2150,251
2151,249
2152,251
2153,253
2154,253
2155,250
2156,250
2157,250
2158,253
2159,246
2160,252
2161,245
2162,252
2163,248
2164,250
2165,253
2166,253
2167,252
2168,252
2169,252
2170,253
2171,254
2172,251
2173,251
2174,247
2175,252
2176,249
2177,252
2178,249
2179,251
2180,249
2181,252
2182,253
2183,252
2184,251
2185,248
2186,252
2187,247
2188,249
2189,251
2190,248
2191,247
2192,248
2193,251
2194,252
2195,250
2196,249
2197,254
2198,253
2199,252
2200,247
2201,250
2202,250
2203,252
2204,252
2205,248
2206,248
2207,249
2208,249
2209,254
2210,247
2211,248
2212,250
2213,251
2214,245
2215,249
2216,253
2217,251
2218,252
2219,251
2220,250
2221,255
2222,250
2223,251
2224,252
2225,249
2226,253
2227,251
2228,252
2229,250
2230,250
2231,250
2232,252
2233,252
2234,251
2235,248
2236,254
2237,251
2238,251
2239,252
2240,246
2241,250
2242,250
2243,251
2244,254
2245,249
2246,251
2247,252
2248,252
2249,252
2250,248
2251,249
2252,250
2253,250
2254,251
2255,252
2256,252
2257,253
2258,252
2259,250
2260,249
2261,255
2262,251
2263,251
2264,248
2265,249
2266,249
2267,249
2268,251
2269,253
2270,248
2271,250
2272,251
2273,253
2274,253
2275,251
2276,249
2277,248
2278,251
2279,252
2280,253
2281,249
2282,254
2283,249
2284,251
2285,250
2286,248
2287,250
2288,251
2289,252
2290,253
2291,250
2292,255
2293,251
2294,247
2295,252
2296,254
2297,250
2298,253
2299,250
2300,250
2301,250
2302,252
2303,251
2304,251
2305,254
2306,253
2307,255
2308,249
2309,249
2310,250
2311,244
2312,254
2313,251
2314,252
2315,249
2316,249
2317,250
2318,249
2319,249
2320,248
2321,253
2322,250
2323,254
2324,250
2325,251
2326,250
2327,254
2328,252
2329,250
2330,252
2331,249
2332,250
2333,250
2334,248
2335,253
2336,250
2337,251
2338,246
2339,255
2340,250
2341,250
2342,253
2343,248
2344,253
2345,249
2346,252
2347,251
2348,249
2349,251
2350,254
2351,248
2352,250
2353,251
2354,252
2355,249
2356,251
2357,252
2358,251
2359,252
2360,252
2361,253
2362,252
2363,251
2364,247
2365,244
2366,251
2367,253
2368,252
2369,255
2370,252
2371,246
2372,250
2373,244
2374,254
2375,247
2376,250
2377,251
2378,249
2379,252
2380,251
2381,252
2382,251
2383,254
2384,253
2385,252
2386,253
2387,252
2388,249
2389,252
2390,250
2391,251
2392,252
2393,253
2394,247
2395,249
2396,251
2397,253
2398,250
2399,250
2400,250
2401,248
2402,249
2403,251
2404,250
2405,251
2406,250
2407,252
2408,253
2409,252
2410,251
2411,252
2412,250
2413,251
2414,252
2415,253
2416,244
2417,256
2418,250
2419,249
2420,248
2421,247
2422,252
2423,252
2424,252
2425,249
2426,251
2427,250
2428,253
2429,253
2430,250
2431,249
2432,250
2433,252
2434,253
2435,253
2436,251
2437,255
2438,253
2439,252
2440,254
2441,249
2442,255
2443,251
2444,254
2445,249
2446,244
2447,251
2448,252
2449,247
2450,250
2451,251
2452,250
2453,252
2454,251
2455,251
2456,254
2457,250
2458,253
2459,250
2460,252
2461,254
2462,249
2463,248
2464,251
2465,250
2466,253
2467,250
2468,252
2469,248
2470,251
2471,249
2472,247
2473,251
2474,254
2475,251
2476,252
2477,252
2478,253
2479,247
2480,244
2481,253
2482,251
2483,253
2484,252
2485,248
2486,250
2487,247
2488,252
2489,249
2490,252
2491,248
2492,252
2493,247
2494,250
2495,251
2496,251
2497,251
2498,251
2499,252
2500,250
2501,250
2502,252
2503,249
2504,253
2505,254
2506,253
2507,254
2508,250
2509,252
2510,251
2511,254
2512,254
2513,248
2514,252
2515,253
2516,252
2517,248
2518,251
2519,252
2520,254
2521,253
2522,250
2523,249
2524,249
2525,253
2526,250
2527,253
2528,251
2529,253
2530,254
2531,248
2532,246
2533,252
2534,249
2535,251
2536,247
2537,253
2538,249
2539,252
2540,250
2541,251
2542,250
2543,245
2544,253
2545,252
2546,254
2547,252
2548,252
2549,252
2550,246
2551,250
2552,249
2553,250
2554,251
2555,252
2556,247
2557,253
2558,255
2559,253
2560,250
2561,254
2562,251
2563,251
2564,250
2565,251
2566,253
2567,249
2568,250
2569,247
2570,251
2571,248
2572,248
2573,251
2574,251
2575,253
2576,251
2577,252
2578,247
2579,251
2580,250
2581,251
2582,251
2583,253
2584,251
2585,252
2586,251
2587,249
2588,251
2589,252
2590,252
2591,253
2592,251
2593,253
2594,250
2595,252
2596,250
2597,245
2598,250
2599,250
2600,252
2601,253
2602,252
2603,253
2604,251
2605,251
2606,253
2607,251
2608,250
2609,250
2610,252
2611,254
2612,251
2613,250
2614,250
2615,253
2616,254
2617,253
2618,250
2619,250
2620,250
2621,255
2622,250
2623,249
2624,251
2625,252
2626,251
2627,247
2628,250
2629,254
2630,251
2631,251
2632,249
2633,253
2634,252
2635,246
2636,252
2637,253
2638,248
2639,248
2640,247
2641,252
2642,250
2643,249
2644,252
2645,250
2646,249
2647,252
2648,249
2649,252
2650,249
2651,255
2652,250
2653,253
2654,252
2655,251
2656,252
2657,252
2658,254
2659,248
2660,255
2661,252
2662,253
2663,256
2664,252
2665,251
2666,251
2667,250
2668,253
2669,255
2670,249
2671,250
2672,251
2673,251
2674,251
2675,251
2676,252
2677,255
2678,253
2679,252
2680,250
2681,250
2682,249
2683,248
2684,246
2685,254
2686,245
2687,250
2688,251
2689,251
2690,250
2691,246
2692,247
2693,253
2694,252
2695,248
2696,252
2697,252
2698,252
2699,251
2700,249
2701,245
2702,247
2703,251
2704,252
2705,250
2706,250
2707,252
2708,249
2709,253
2710,251
2711,251
2712,251
2713,254
2714,253
2715,248
2716,247
2717,247
2718,252
2719,254
2720,252
2721,249
2722,252
2723,251
2724,252
2725,251
2726,250
2727,247
2728,253
2729,254
2730,253
2731,252
2732,249
2733,249
2734,254
2735,251
2736,248
2737,253
2738,252
2739,248
2740,247
2741,251
2742,248
2743,247
2744,252
2745,250
2746,245
2747,252
2748,249
2749,249
2750,250
2751,248
2752,248
2753,252
2754,251
2755,250
2756,250
2757,250
2758,254
2759,248
2760,253
2761,250
2762,249
2763,250
2764,247
2765,251
2766,253
2767,250
2768,248
2769,249
2770,248
2771,247
2772,248
2773,250
2774,249
2775,248
2776,250
2777,251
2778,250
2779,252
2780,251
2781,250
2782,252
2783,251
2784,252
2785,251
2786,247
2787,249
2788,247
2789,249
2790,254
2791,252
2792,250
2793,253
2794,250
2795,250
2796,253
2797,246
2798,252
2799,254
2800,253
2801,251
2802,251
2803,255
2804,252
2805,248
2806,248
2807,250
2808,248
2809,252
2810,253
2811,251
2812,250
2813,249
2814,251
2815,247
2816,251
2817,244
2818,253
2819,250
2820,251
2821,252
2822,252
2823,253
2824,251
2825,252
2826,253
2827,254
2828,251
2829,248
2830,251
2831,249
2832,251
2833,254
2834,251
2835,249
2836,250
2837,253
2838,250
2839,252
2840,253
2841,252
2842,253
2843,251
2844,248
2845,250
2846,251
2847,251
2848,250
2849,249
2850,247
2851,250
2852,251
2853,249
2854,251
2855,251
2856,249
2857,250
2858,248
2859,249
2860,253
2861,250
2862,245
2863,250
2864,248
2865,249
2866,249
2867,255
2868,254
2869,253
2870,250
2871,254
2872,251
2873,251
2874,248
2875,252
2876,245
2877,249
2878,250
2879,252
2880,248
2881,251
2882,251
2883,248
2884,252
2885,249
2886,253
2887,248
2888,254
2889,254
2890,246
2891,251
2892,253
2893,249
2894,251
2895,248
2896,250
2897,253
2898,249
2899,252
2900,252
2901,245
2902,253
2903,252
2904,252
2905,253
2906,250
2907,252
2908,249
2909,251
2910,248
2911,251
2912,251
2913,250
2914,252
2915,251
2916,254
2917,252
2918,253
2919,251
2920,248
2921,250
2922,252
2923,250
2924,250
2925,253
2926,249
2927,250
2928,249
2929,249
2930,254
2931,251
2932,252
2933,247
2934,250
2935,251
2936,253
2937,251
2938,251
2939,251
2940,249
2941,250
2942,250
2943,254
2944,252
2945,249
2946,250
2947,245
2948,250
2949,250
2950,247
2951,253
2952,253
2953,251
2954,249
2955,254
2956,247
2957,251
2958,250
2959,251
2960,251
2961,249
2962,250
2963,252
2964,255
2965,250
2966,251
2967,251
2968,252
2969,253
2970,252
2971,253
2972,253
2973,253
2974,253
2975,249
2976,253
2977,248
2978,247
2979,253
2980,252
2981,253
2982,254
2983,252
2984,248
2985,250
2986,252
2987,251
2988,251
2989,253
2990,249
2991,250
2992,249
2993,248
2994,252
2995,250
2996,251
2997,248
2998,251
2999,254
