186.0,8.0,0000000010111010
187.0,4.0,0000000010111011
188.0,8.0,0000000010111100
189.0,8.0,0000000010111101
190.0,8.0,0000000010111110
191.0,8.0,0000000010111111
192.0,8.0,0000000011000000
193.0,8.0,0000000011000001
194.0,8.0,0000000011000010
195.0,8.0,0000000011000011
196.0,8.0,0000000011000100
197.0,8.0,0000000011000101
198.0,8.0,0000000011000110
199.0,8.0,0000000011000111
200.0,8.0,0000000011001000
201.0,8.0,0000000011001001
202.0,8.0,0000000011001010
203.0,8.0,0000000011001011
204.0,4.0,0000000011001100
205.0,8.0,0000000011001101
206.0,8.0,0000000011001110
207.0,8.0,0000000011001111
208.0,8.0,0000000011010000
209.0,8.0,0000000011010001
210.0,8.0,0000000011010010
211.0,8.0,0000000011010011
212.0,8.0,0000000011010100
213.0,8.0,0000000011010101
214.0,8.0,0000000011010110
215.0,8.0,0000000011010111
216.0,8.0,0000000011011000
217.0,8.0,0000000011011001
218.0,8.0,0000000011011010
219.0,8.0,0000000011011011
220.0,8.0,0000000011011100
221.0,4.0,0000000011011101
222.0,8.0,0000000011011110
223.0,8.0,0000000011011111
224.0,8.0,0000000011100000
225.0,8.0,0000000011100001
226.0,8.0,0000000011100010
227.0,8.0,0000000011100011
228.0,8.0,0000000011100100
229.0,8.0,0000000011100101
230.0,8.0,0000000011100110
231.0,8.0,0000000011100111
232.0,8.0,0000000011101000
233.0,8.0,0000000011101001
234.0,8.0,0000000011101010
235.0,8.0,0000000011101011
236.0,8.0,0000000011101100
237.0,8.0,0000000011101101
238.0,4.0,0000000011101110
239.0,8.0,0000000011101111
240.0,8.0,0000000011110000
241.0,8.0,0000000011110001
242.0,8.0,0000000011110010
243.0,8.0,0000000011110011
244.0,8.0,0000000011110100
245.0,8.0,0000000011110101
246.0,8.0,0000000011110110
247.0,8.0,0000000011110111
248.0,8.0,0000000011111000
249.0,8.0,0000000011111001
250.0,8.0,0000000011111010
251.0,8.0,0000000011111011
252.0,8.0,0000000011111100
253.0,8.0,0000000011111101
254.0,8.0,0000000011111110
255.0,1.0,0000000011111111
256.0,8.0,0000000100000000
257.0,29.0,0000000100000001
258.0,29.0,0000000100000010
259.0,48.0,0000000100000011
260.0,29.0,0000000100000100
261.0,48.0,0000000100000101
262.0,48.0,0000000100000110
263.0,48.0,0000000100000111
264.0,29.0,0000000100001000
265.0,48.0,0000000100001001
266.0,48.0,0000000100001010
267.0,64.0,0000000100001011
268.0,48.0,0000000100001100
269.0,64.0,0000000100001101
270.0,48.0,0000000100001110
271.0,48.0,0000000100001111
272.0,29.0,0000000100010000
273.0,32.0,0000000100010001
274.0,48.0,0000000100010010
275.0,56.0,0000000100010011
276.0,48.0,0000000100010100
277.0,46.0,0000000100010101
278.0,64.0,0000000100010110
279.0,64.0,0000000100010111
280.0,48.0,0000000100011000
281.0,56.0,0000000100011001
282.0,64.0,0000000100011010
283.0,64.0,0000000100011011
284.0,48.0,0000000100011100
285.0,64.0,0000000100011101
286.0,48.0,0000000100011110
287.0,48.0,0000000100011111
288.0,29.0,0000000100100000
289.0,48.0,0000000100100001
290.0,32.0,0000000100100010
291.0,56.0,0000000100100011
292.0,48.0,0000000100100100
293.0,48.0,0000000100100101
294.0,56.0,0000000100100110
295.0,64.0,0000000100100111
296.0,48.0,0000000100101000
297.0,48.0,0000000100101001
298.0,46.0,0000000100101010
299.0,64.0,0000000100101011
300.0,64.0,0000000100101100
301.0,48.0,0000000100101101
302.0,64.0,0000000100101110
303.0,64.0,0000000100101111
304.0,48.0,0000000100110000
305.0,56.0,0000000100110001
306.0,56.0,0000000100110010
307.0,32.0,0000000100110011
308.0,64.0,0000000100110100
309.0,64.0,0000000100110101
310.0,64.0,0000000100110110
311.0,56.0,0000000100110111
312.0,48.0,0000000100111000
313.0,64.0,0000000100111001
314.0,64.0,0000000100111010
315.0,56.0,0000000100111011
316.0,48.0,0000000100111100
317.0,64.0,0000000100111101
318.0,48.0,0000000100111110
319.0,48.0,0000000100111111
320.0,29.0,0000000101000000
321.0,48.0,0000000101000001
322.0,48.0,0000000101000010
323.0,64.0,0000000101000011
324.0,32.0,0000000101000100
325.0,46.0,0000000101000101
326.0,56.0,0000000101000110
327.0,64.0,0000000101000111
328.0,48.0,0000000101001000
329.0,48.0,0000000101001001
330.0,48.0,0000000101001010
331.0,48.0,0000000101001011
332.0,56.0,0000000101001100
333.0,64.0,0000000101001101
334.0,64.0,0000000101001110
335.0,64.0,0000000101001111
336.0,48.0,0000000101010000
337.0,46.0,0000000101010001
338.0,48.0,0000000101010010
339.0,64.0,0000000101010011
340.0,46.0,0000000101010100
341.0,16.0,0000000101010101
342.0,64.0,0000000101010110
343.0,46.0,0000000101010111
344.0,64.0,0000000101011000
345.0,64.0,0000000101011001
346.0,48.0,0000000101011010
347.0,48.0,0000000101011011
348.0,64.0,0000000101011100
349.0,46.0,0000000101011101
350.0,64.0,0000000101011110
351.0,48.0,0000000101011111
352.0,48.0,0000000101100000
353.0,64.0,0000000101100001
354.0,56.0,0000000101100010
355.0,64.0,0000000101100011
356.0,56.0,0000000101100100
357.0,64.0,0000000101100101
358.0,32.0,0000000101100110
359.0,56.0,0000000101100111
360.0,64.0,0000000101101000
361.0,48.0,0000000101101001
362.0,64.0,0000000101101010
363.0,48.0,0000000101101011
364.0,64.0,0000000101101100
365.0,48.0,0000000101101101
366.0,56.0,0000000101101110
367.0,48.0,0000000101101111
368.0,48.0,0000000101110000
369.0,64.0,0000000101110001
370.0,64.0,0000000101110010
371.0,56.0,0000000101110011
372.0,64.0,0000000101110100
373.0,46.0,0000000101110101
374.0,56.0,0000000101110110
375.0,32.0,0000000101110111
376.0,48.0,0000000101111000
377.0,64.0,0000000101111001
378.0,64.0,0000000101111010
379.0,48.0,0000000101111011
380.0,48.0,0000000101111100
381.0,48.0,0000000101111101
382.0,48.0,0000000101111110
383.0,29.0,0000000101111111
384.0,29.0,0000000110000000
385.0,48.0,0000000110000001
386.0,48.0,0000000110000010
387.0,48.0,0000000110000011
388.0,48.0,0000000110000100
389.0,64.0,0000000110000101
390.0,64.0,0000000110000110
391.0,48.0,0000000110000111
392.0,32.0,0000000110001000
393.0,56.0,0000000110001001
394.0,46.0,0000000110001010
395.0,64.0,0000000110001011
396.0,56.0,0000000110001100
397.0,64.0,0000000110001101
398.0,64.0,0000000110001110
399.0,48.0,0000000110001111
400.0,48.0,0000000110010000
401.0,56.0,0000000110010001
402.0,48.0,0000000110010010
403.0,64.0,0000000110010011
404.0,48.0,0000000110010100
405.0,64.0,0000000110010101
406.0,48.0,0000000110010110
407.0,64.0,0000000110010111
408.0,56.0,0000000110011000
409.0,32.0,0000000110011001
410.0,64.0,0000000110011010
411.0,56.0,0000000110011011
412.0,64.0,0000000110011100
413.0,56.0,0000000110011101
414.0,64.0,0000000110011110
415.0,48.0,0000000110011111
416.0,48.0,0000000110100000
417.0,64.0,0000000110100001
418.0,46.0,0000000110100010
419.0,64.0,0000000110100011
420.0,48.0,0000000110100100
421.0,48.0,0000000110100101
422.0,64.0,0000000110100110
423.0,64.0,0000000110100111
424.0,46.0,0000000110101000
425.0,64.0,0000000110101001
426.0,16.0,0000000110101010
427.0,46.0,0000000110101011
428.0,64.0,0000000110101100
429.0,48.0,0000000110101101
430.0,46.0,0000000110101110
431.0,48.0,0000000110101111
432.0,64.0,0000000110110000
433.0,64.0,0000000110110001
434.0,64.0,0000000110110010
435.0,56.0,0000000110110011
436.0,48.0,0000000110110100
437.0,48.0,0000000110110101
438.0,48.0,0000000110110110
439.0,48.0,0000000110110111
440.0,64.0,0000000110111000
441.0,56.0,0000000110111001
442.0,46.0,0000000110111010
443.0,32.0,0000000110111011
444.0,64.0,0000000110111100
445.0,48.0,0000000110111101
446.0,48.0,0000000110111110
447.0,29.0,0000000110111111
448.0,48.0,0000000111000000
449.0,48.0,0000000111000001
450.0,64.0,0000000111000010
451.0,48.0,0000000111000011
452.0,56.0,0000000111000100
453.0,64.0,0000000111000101
454.0,64.0,0000000111000110
455.0,48.0,0000000111000111
456.0,56.0,0000000111001000
457.0,64.0,0000000111001001
458.0,64.0,0000000111001010
459.0,64.0,0000000111001011
460.0,32.0,0000000111001100
461.0,56.0,0000000111001101
462.0,56.0,0000000111001110
463.0,48.0,0000000111001111
464.0,64.0,0000000111010000
465.0,64.0,0000000111010001
466.0,48.0,0000000111010010
467.0,64.0,0000000111010011
468.0,64.0,0000000111010100
469.0,46.0,0000000111010101
470.0,48.0,0000000111010110
471.0,48.0,0000000111010111
472.0,64.0,0000000111011000
473.0,56.0,0000000111011001
474.0,48.0,0000000111011010
475.0,48.0,0000000111011011
476.0,56.0,0000000111011100
477.0,32.0,0000000111011101
478.0,48.0,0000000111011110
479.0,29.0,0000000111011111
480.0,48.0,0000000111100000
481.0,48.0,0000000111100001
482.0,64.0,0000000111100010
483.0,48.0,0000000111100011
484.0,64.0,0000000111100100
485.0,64.0,0000000111100101
486.0,56.0,0000000111100110
487.0,48.0,0000000111100111
488.0,64.0,0000000111101000
489.0,64.0,0000000111101001
490.0,46.0,0000000111101010
491.0,48.0,0000000111101011
492.0,56.0,0000000111101100
493.0,48.0,0000000111101101
494.0,32.0,0000000111101110
495.0,29.0,0000000111101111
496.0,48.0,0000000111110000
497.0,48.0,0000000111110001
498.0,64.0,0000000111110010
499.0,48.0,0000000111110011
500.0,64.0,0000000111110100
501.0,48.0,0000000111110101
502.0,48.0,0000000111110110
503.0,29.0,0000000111110111
504.0,48.0,0000000111111000
505.0,48.0,0000000111111001
506.0,48.0,0000000111111010
507.0,29.0,0000000111111011
508.0,48.0,0000000111111100
509.0,29.0,0000000111111101
510.0,29.0,0000000111111110
511.0,8.0,0000000111111111
512.0,8.0,0000001000000000
513.0,29.0,0000001000000001
514.0,29.0,0000001000000010
515.0,48.0,0000001000000011
516.0,29.0,0000001000000100
517.0,48.0,0000001000000101
518.0,48.0,0000001000000110
519.0,48.0,0000001000000111
520.0,29.0,0000001000001000
521.0,48.0,0000001000001001
522.0,48.0,0000001000001010
523.0,64.0,0000001000001011
524.0,48.0,0000001000001100
525.0,64.0,0000001000001101
526.0,48.0,0000001000001110
527.0,48.0,0000001000001111
528.0,29.0,0000001000010000
529.0,32.0,0000001000010001
530.0,48.0,0000001000010010
531.0,56.0,0000001000010011
532.0,48.0,0000001000010100
533.0,46.0,0000001000010101
534.0,64.0,0000001000010110
535.0,64.0,0000001000010111
536.0,48.0,0000001000011000
537.0,56.0,0000001000011001
538.0,64.0,0000001000011010
539.0,64.0,0000001000011011
540.0,48.0,0000001000011100
541.0,64.0,0000001000011101
542.0,48.0,0000001000011110
543.0,48.0,0000001000011111
544.0,29.0,0000001000100000
545.0,48.0,0000001000100001
546.0,32.0,0000001000100010
547.0,56.0,0000001000100011
548.0,48.0,0000001000100100
549.0,48.0,0000001000100101
550.0,56.0,0000001000100110
551.0,64.0,0000001000100111
552.0,48.0,0000001000101000
553.0,48.0,0000001000101001
554.0,46.0,0000001000101010
555.0,64.0,0000001000101011
556.0,64.0,0000001000101100
557.0,48.0,0000001000101101
558.0,64.0,0000001000101110
559.0,64.0,0000001000101111
560.0,48.0,0000001000110000
561.0,56.0,0000001000110001
562.0,56.0,0000001000110010
563.0,32.0,0000001000110011
564.0,64.0,0000001000110100
565.0,64.0,0000001000110101
566.0,64.0,0000001000110110
567.0,56.0,0000001000110111
568.0,48.0,0000001000111000
569.0,64.0,0000001000111001
570.0,64.0,0000001000111010
571.0,56.0,0000001000111011
572.0,48.0,0000001000111100
573.0,64.0,0000001000111101
574.0,48.0,0000001000111110
575.0,48.0,0000001000111111
576.0,29.0,0000001001000000
577.0,48.0,0000001001000001
578.0,48.0,0000001001000010
579.0,64.0,0000001001000011
580.0,32.0,0000001001000100
581.0,46.0,0000001001000101
582.0,56.0,0000001001000110
583.0,64.0,0000001001000111
584.0,48.0,0000001001001000
585.0,48.0,0000001001001001
586.0,48.0,0000001001001010
587.0,48.0,0000001001001011
588.0,56.0,0000001001001100
589.0,64.0,0000001001001101
590.0,64.0,0000001001001110
591.0,64.0,0000001001001111
592.0,48.0,0000001001010000
593.0,46.0,0000001001010001
594.0,48.0,0000001001010010
595.0,64.0,0000001001010011
596.0,46.0,0000001001010100
597.0,16.0,0000001001010101
598.0,64.0,0000001001010110
599.0,46.0,0000001001010111
600.0,64.0,0000001001011000
601.0,64.0,0000001001011001
602.0,48.0,0000001001011010
603.0,48.0,0000001001011011
604.0,64.0,0000001001011100
605.0,46.0,0000001001011101
606.0,64.0,0000001001011110
607.0,48.0,0000001001011111
608.0,48.0,0000001001100000
609.0,64.0,0000001001100001
610.0,56.0,0000001001100010
611.0,64.0,0000001001100011
612.0,56.0,0000001001100100
613.0,64.0,0000001001100101
614.0,32.0,0000001001100110
615.0,56.0,0000001001100111
616.0,64.0,0000001001101000
617.0,48.0,0000001001101001
618.0,64.0,0000001001101010
619.0,48.0,0000001001101011
620.0,64.0,0000001001101100
621.0,48.0,0000001001101101
622.0,56.0,0000001001101110
623.0,48.0,0000001001101111
624.0,48.0,0000001001110000
625.0,64.0,0000001001110001
626.0,64.0,0000001001110010
627.0,56.0,0000001001110011
628.0,64.0,0000001001110100
629.0,46.0,0000001001110101
630.0,56.0,0000001001110110
631.0,32.0,0000001001110111
632.0,48.0,0000001001111000
633.0,64.0,0000001001111001
634.0,64.0,0000001001111010
635.0,48.0,0000001001111011
636.0,48.0,0000001001111100
637.0,48.0,0000001001111101
638.0,48.0,0000001001111110
639.0,29.0,0000001001111111
640.0,29.0,0000001010000000
641.0,48.0,0000001010000001
642.0,48.0,0000001010000010
643.0,48.0,0000001010000011
644.0,48.0,0000001010000100
645.0,64.0,0000001010000101
646.0,64.0,0000001010000110
647.0,48.0,0000001010000111
648.0,32.0,0000001010001000
649.0,56.0,0000001010001001
650.0,46.0,0000001010001010
651.0,64.0,0000001010001011
652.0,56.0,0000001010001100
653.0,64.0,0000001010001101
654.0,64.0,0000001010001110
655.0,48.0,0000001010001111
656.0,48.0,0000001010010000
657.0,56.0,0000001010010001
658.0,48.0,0000001010010010
659.0,64.0,0000001010010011
660.0,48.0,0000001010010100
661.0,64.0,0000001010010101
662.0,48.0,0000001010010110
663.0,64.0,0000001010010111
664.0,56.0,0000001010011000
665.0,32.0,0000001010011001
666.0,64.0,0000001010011010
667.0,56.0,0000001010011011
668.0,64.0,0000001010011100
669.0,56.0,0000001010011101
670.0,64.0,0000001010011110
671.0,48.0,0000001010011111
672.0,48.0,0000001010100000
673.0,64.0,0000001010100001
674.0,46.0,0000001010100010
675.0,64.0,0000001010100011
676.0,48.0,0000001010100100
677.0,48.0,0000001010100101
678.0,64.0,0000001010100110
679.0,64.0,0000001010100111
680.0,46.0,0000001010101000
681.0,64.0,0000001010101001
682.0,16.0,0000001010101010
683.0,46.0,0000001010101011
684.0,64.0,0000001010101100
685.0,48.0,0000001010101101
686.0,46.0,0000001010101110
687.0,48.0,0000001010101111
688.0,64.0,0000001010110000
689.0,64.0,0000001010110001
690.0,64.0,0000001010110010
691.0,56.0,0000001010110011
692.0,48.0,0000001010110100
693.0,48.0,0000001010110101
694.0,48.0,0000001010110110
695.0,48.0,0000001010110111
696.0,64.0,0000001010111000
697.0,56.0,0000001010111001
698.0,46.0,0000001010111010
699.0,32.0,0000001010111011
700.0,64.0,0000001010111100
701.0,48.0,0000001010111101
702.0,48.0,0000001010111110
703.0,29.0,0000001010111111
704.0,48.0,0000001011000000
705.0,48.0,0000001011000001
706.0,64.0,0000001011000010
707.0,48.0,0000001011000011
708.0,56.0,0000001011000100
709.0,64.0,0000001011000101
710.0,64.0,0000001011000110
711.0,48.0,0000001011000111
712.0,56.0,0000001011001000
713.0,64.0,0000001011001001
714.0,64.0,0000001011001010
715.0,64.0,0000001011001011
716.0,32.0,0000001011001100
717.0,56.0,0000001011001101
718.0,56.0,0000001011001110
719.0,48.0,0000001011001111
720.0,64.0,0000001011010000
721.0,64.0,0000001011010001
722.0,48.0,0000001011010010
723.0,64.0,0000001011010011
724.0,64.0,0000001011010100
725.0,46.0,0000001011010101
726.0,48.0,0000001011010110
727.0,48.0,0000001011010111
728.0,64.0,0000001011011000
729.0,56.0,0000001011011001
730.0,48.0,0000001011011010
731.0,48.0,0000001011011011
732.0,56.0,0000001011011100
733.0,32.0,0000001011011101
734.0,48.0,0000001011011110
735.0,29.0,0000001011011111
736.0,48.0,0000001011100000
737.0,48.0,0000001011100001
738.0,64.0,0000001011100010
739.0,48.0,0000001011100011
740.0,64.0,0000001011100100
741.0,64.0,0000001011100101
742.0,56.0,0000001011100110
743.0,48.0,0000001011100111
744.0,64.0,0000001011101000
745.0,64.0,0000001011101001
746.0,46.0,0000001011101010
747.0,48.0,0000001011101011
748.0,56.0,0000001011101100
749.0,48.0,0000001011101101
750.0,32.0,0000001011101110
751.0,29.0,0000001011101111
752.0,48.0,0000001011110000
753.0,48.0,0000001011110001
754.0,64.0,0000001011110010
755.0,48.0,0000001011110011
756.0,64.0,0000001011110100
757.0,48.0,0000001011110101
758.0,48.0,0000001011110110
759.0,29.0,0000001011110111
760.0,48.0,0000001011111000
761.0,48.0,0000001011111001
762.0,48.0,0000001011111010
763.0,29.0,0000001011111011
764.0,48.0,0000001011111100
765.0,29.0,0000001011111101
766.0,29.0,0000001011111110
767.0,8.0,0000001011111111
768.0,8.0,0000001100000000
769.0,48.0,0000001100000001
770.0,48.0,0000001100000010
771.0,29.0,0000001100000011
772.0,48.0,0000001100000100
773.0,48.0,0000001100000101
774.0,29.0,0000001100000110
775.0,48.0,0000001100000111
776.0,48.0,0000001100001000
777.0,36.0,0000001100001001
778.0,48.0,0000001100001010
779.0,64.0,0000001100001011
780.0,29.0,0000001100001100
781.0,64.0,0000001100001101
782.0,48.0,0000001100001110
783.0,48.0,0000001100001111
784.0,48.0,0000001100010000
785.0,24.0,0000001100010001
786.0,36.0,0000001100010010
787.0,64.0,0000001100010011
788.0,48.0,0000001100010100
789.0,48.0,0000001100010101
790.0,64.0,0000001100010110
791.0,56.0,0000001100010111
792.0,29.0,0000001100011000
793.0,64.0,0000001100011001
794.0,64.0,0000001100011010
795.0,48.0,0000001100011011
796.0,48.0,0000001100011100
797.0,56.0,0000001100011101
798.0,48.0,0000001100011110
799.0,48.0,0000001100011111
800.0,48.0,0000001100100000
801.0,36.0,0000001100100001
802.0,24.0,0000001100100010
803.0,64.0,0000001100100011
804.0,36.0,0000001100100100
805.0,48.0,0000001100100101
806.0,64.0,0000001100100110
807.0,48.0,0000001100100111
808.0,48.0,0000001100101000
809.0,48.0,0000001100101001
810.0,48.0,0000001100101010
811.0,46.0,0000001100101011
812.0,64.0,0000001100101100
813.0,48.0,0000001100101101
814.0,56.0,0000001100101110
815.0,64.0,0000001100101111
816.0,29.0,0000001100110000
817.0,64.0,0000001100110001
818.0,64.0,0000001100110010
819.0,32.0,0000001100110011
820.0,64.0,0000001100110100
821.0,46.0,0000001100110101
822.0,48.0,0000001100110110
823.0,64.0,0000001100110111
824.0,48.0,0000001100111000
825.0,48.0,0000001100111001
826.0,56.0,0000001100111010
827.0,64.0,0000001100111011
828.0,48.0,0000001100111100
829.0,64.0,0000001100111101
830.0,48.0,0000001100111110
831.0,29.0,0000001100111111
832.0,48.0,0000001101000000
833.0,48.0,0000001101000001
834.0,36.0,0000001101000010
835.0,64.0,0000001101000011
836.0,24.0,0000001101000100
837.0,48.0,0000001101000101
838.0,64.0,0000001101000110
839.0,56.0,0000001101000111
840.0,36.0,0000001101001000
841.0,48.0,0000001101001001
842.0,48.0,0000001101001010
843.0,48.0,0000001101001011
844.0,64.0,0000001101001100
845.0,46.0,0000001101001101
846.0,48.0,0000001101001110
847.0,64.0,0000001101001111
848.0,48.0,0000001101010000
849.0,48.0,0000001101010001
850.0,48.0,0000001101010010
851.0,46.0,0000001101010011
852.0,48.0,0000001101010100
853.0,16.0,0000001101010101
854.0,46.0,0000001101010110
855.0,48.0,0000001101010111
856.0,64.0,0000001101011000
857.0,46.0,0000001101011001
858.0,48.0,0000001101011010
859.0,48.0,0000001101011011
860.0,56.0,0000001101011100
861.0,48.0,0000001101011101
862.0,64.0,0000001101011110
863.0,48.0,0000001101011111
864.0,29.0,0000001101100000
865.0,64.0,0000001101100001
866.0,64.0,0000001101100010
867.0,48.0,0000001101100011
868.0,64.0,0000001101100100
869.0,46.0,0000001101100101
870.0,32.0,0000001101100110
871.0,64.0,0000001101100111
872.0,64.0,0000001101101000
873.0,48.0,0000001101101001
874.0,46.0,0000001101101010
875.0,48.0,0000001101101011
876.0,48.0,0000001101101100
877.0,48.0,0000001101101101
878.0,64.0,0000001101101110
879.0,36.0,0000001101101111
880.0,48.0,0000001101110000
881.0,56.0,0000001101110001
882.0,48.0,0000001101110010
883.0,64.0,0000001101110011
884.0,56.0,0000001101110100
885.0,48.0,0000001101110101
886.0,64.0,0000001101110110
887.0,24.0,0000001101110111
888.0,48.0,0000001101111000
889.0,64.0,0000001101111001
890.0,64.0,0000001101111010
891.0,36.0,0000001101111011
892.0,48.0,0000001101111100
893.0,48.0,0000001101111101
894.0,29.0,0000001101111110
895.0,48.0,0000001101111111
896.0,48.0,0000001110000000
897.0,29.0,0000001110000001
898.0,48.0,0000001110000010
899.0,48.0,0000001110000011
900.0,36.0,0000001110000100
901.0,64.0,0000001110000101
902.0,64.0,0000001110000110
903.0,48.0,0000001110000111
904.0,24.0,0000001110001000
905.0,64.0,0000001110001001
906.0,48.0,0000001110001010
907.0,56.0,0000001110001011
908.0,64.0,0000001110001100
909.0,48.0,0000001110001101
910.0,56.0,0000001110001110
911.0,48.0,0000001110001111
912.0,36.0,0000001110010000
913.0,64.0,0000001110010001
914.0,48.0,0000001110010010
915.0,48.0,0000001110010011
916.0,48.0,0000001110010100
917.0,46.0,0000001110010101
918.0,48.0,0000001110010110
919.0,64.0,0000001110010111
920.0,64.0,0000001110011000
921.0,32.0,0000001110011001
922.0,46.0,0000001110011010
923.0,64.0,0000001110011011
924.0,48.0,0000001110011100
925.0,64.0,0000001110011101
926.0,64.0,0000001110011110
927.0,29.0,0000001110011111
928.0,48.0,0000001110100000
929.0,64.0,0000001110100001
930.0,48.0,0000001110100010
931.0,56.0,0000001110100011
932.0,48.0,0000001110100100
